S NO,APPLICATION NUMBER,NAME OF THE CANDIDATE,AGGREGATE MARK,RANK,COMMUNITY,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
36956,420424,,114,208476,MBC,4680,CE,MBC
36957,390386,,114,208478,SC,5930,CE,OC
36958,418033,,114,208479,SC,2776,EC,SC
36959,311597,,114,208481,SC,2749,AM,SC
36960,489592,,114,208482,SC,2727,ME,SC
36961,230944,,114,208484,SC,2642,EE,SC
36962,335062,,114,208485,BC,3831,IT,BC
36963,249261,,114,208486,BC,4970,AD,BC
36964,492676,,114,208488,SC,2610,CS,SC
36965,296389,,114,208489,BCM,2747,CS,BCM
36966,399814,,114,208490,MBC,2758,AD,MBC
36967,456997,,114,208491,SC,2621,EC,SC
36968,469184,,114,208493,MBC,1519,EC,MBC
36969,408036,,114,208494,BC,4969,CS,BC
36970,314184,,114,208495,BCM,2611,CY,BCM
36971,370386,,114,208498,MBC,4934,EC,OC
36972,468228,,114,208499,SCA,2707,BM,SCA
36973,325632,,114,208500,SC,5913,IT,SC
36974,343696,,114,208503,BC,4949,ME,OC
36975,480254,,114,208504,BC,2621,CH,BC
36976,205771,,114,208505,SC,1122,CH,SC
36977,336873,,114,208506,MBC,3805,IT,MBC
36978,353736,,114,208507,BC,2623,CS,BC
36979,460372,,114,208509,SC,1427,EC,OC
36980,298743,,114,208510,MBC,3855,AD,OC
36981,483355,,114,208511,SCA,2673,CS,SCA
36982,368527,,114,208514,BC,1335,SC,BC
36983,497552,,114,208515,MBC,1434,EE,OC
36984,359228,,114,208519,SC,1523,IT,SC
36985,293835,,114,208521,SCA,2713,EC,SC
36986,329251,,114,208522,MBC,2610,EC,MBC
36987,395652,,114,208524,MBC,3805,CE,MBC
36988,374284,,114,208526,MBC,1238,BM,OC
36989,302095,,114,208527,BC,2611,EE,BC
36990,418165,,114,208529,SC,2748,BM,OC
36991,302421,,114,208530,BC,4677,AD,BC
36992,449351,,114,208532,MBC,1426,CB,OC
36993,362833,,114,208534,BC,4957,ME,OC
36994,482810,,114,208535,BC,2650,EC,BC
36995,378886,,114,208536,SCA,2711,CH,SCA
36996,369287,,114,208537,BC,4980,EE,BC
36997,413536,,114,208539,SCA,5862,BM,SC
36998,315182,,114,208541,BC,4677,EE,OC
36999,229244,,114,208542,SC,4978,CS,SC
37000,484491,,114,208543,BC,1504,CE,BC
37001,464632,,114,208545,MBC,2623,CS,MBC
37002,488135,,114,208546,MBC,1519,IT,MBC
37003,352009,,114,208547,BC,2621,ME,BC
37004,402712,,114,208552,MBC,2625,ME,MBC
37005,414442,,114,208553,SCA,1126,CS,SCA
37006,223650,,114,208555,BC,4993,EC,OC
37007,354682,,114,208558,SCA,2367,SC,SC
37008,499682,,114,208559,SC,2634,IT,SC
37009,414444,,113.5,208567,BC,2621,ME,BC
37010,413347,,113.5,208571,MBC,2641,EC,OC
37011,494543,,113.5,208572,MBC,2632,BM,OC
37012,235890,,113.5,208573,BC,3811,IT,BC
37013,360191,,113.5,208574,BC,1339,EC,BC
37014,453628,,113.5,208581,BC,1431,ME,BC
37015,377028,,113.5,208582,BCM,2354,EC,BCM
37016,329123,,113.5,208583,SC,2752,AD,SC
37017,474969,,113.5,208586,MBC,2636,CS,MBC
37018,424884,,113.5,208588,MBC,2707,BM,MBC
37019,449472,,113.5,208592,MBC,3454,AG,MBC
37020,474200,,113.5,208593,MBC,1525,EE,OC
37021,347674,,113.5,208594,SC,4978,CS,SC
37022,453575,,113.5,208597,SC,4941,AD,SC
37023,333431,,113.5,208598,BC,2610,BM,OC
37024,473781,,113.5,208599,BC,1212,AD,BC
37025,378815,,113.5,208600,SC,1123,MU,SC
37026,395760,,113.5,208605,SC,3918,CS,SC
37027,354597,,113.5,208611,SC,1207,AD,SC
37028,478438,,113.5,208612,BC,2639,EC,BC
37029,207150,,113.5,208613,SC,2776,AM,SC
37030,252134,,113.5,208615,MBC,4970,EC,MBC
37031,431666,,113.5,208616,SCA,2651,AD,SCA
37032,342355,,113.5,208620,BC,2639,CS,BC
37033,357590,,113.5,208623,SC,2707,CE,OC
37034,486008,,113.5,208624,MBC,2338,CS,MBC
37035,452381,,113.5,208625,BC,4964,ME,OC
37036,488798,,113.5,208628,MBC,1510,EE,OC
37037,348529,,113.5,208629,SC,3760,AM,SC
37038,361482,,113.5,208630,MBC,2640,CS,OC
37039,241832,,113.5,208631,SC,2727,IT,SC
37040,416185,,113.5,208632,BC,1423,CS,BC
37041,285241,,113.5,208634,SC,1452,CS,SC
37042,334251,,113.5,208635,SC,1101,EC,SC
37043,265567,,113.5,208636,SC,3805,EC,SC
37044,314755,,113.5,208637,MBC,2636,AM,MBC
37045,477056,,113.5,208638,MBC,3477,EE,OC
37046,372816,,113.5,208640,BC,2613,ME,BC
37047,473773,,113.5,208641,BC,1233,IT,BC
37048,406150,,113.5,208642,MBC,2648,CE,OC
37049,392360,,113.5,208643,BC,2302,CS,BC
37050,252379,,113.5,208646,SC,2610,CS,SC
37051,483391,,113.5,208648,MBC,3926,CS,MBC
37052,497236,,113.5,208649,BC,1421,EE,BC
37053,421918,,113.5,208650,MBC,3825,EE,MBC
37054,415009,,113.5,208653,MBC,1523,EE,MBC
37055,447170,,113.5,208655,BCM,1123,MU,BCM
37056,470507,,113.5,208657,MBC,1441,CS,MBC
37057,489551,,113.5,208658,BC,1519,CS,BC
37058,498558,,113.5,208665,SC,1441,CS,SC
37059,446508,,113.5,208668,MBC,2610,BM,MBC
37060,464999,,113.5,208670,BC,5915,EE,BC
37061,344784,,113.5,208674,SC,3786,AD,SC
37062,289488,,113.5,208675,SC,2601,CS,SC
37063,454577,,113.5,208676,BC,4953,CS,OC
37064,488319,,113.5,208677,MBC,1401,EC,MBC
37065,379030,,113.5,208678,SCA,2622,BM,SCA
37066,258923,,113.5,208680,BC,2642,SC,BC
37067,211358,,113.5,208681,OC,1133,EC,OC
37068,374839,,113.5,208682,MBC,4964,AM,MBC
37069,416829,,113.5,208683,BCM,2641,AD,OC
37070,310390,,113.5,208685,SC,3841,CE,SC
37071,467240,,113.5,208686,MBC,2726,AG,MBC
37072,423224,,113.5,208687,BC,1421,CS,BC
37073,485618,,113.5,208689,SCA,2726,EC,SCA
37074,457516,,113.5,208691,BCM,2747,CE,OC
37075,306164,,113.5,208692,MBC,1114,CE,MBC
37076,368632,,113.5,208694,MBC,2614,CS,OC
37077,461931,,113.5,208697,SC,1431,EE,SC
37078,360535,,113.5,208702,BC,4966,AD,BC
37079,238661,,113.5,208704,BC,3782,EC,BC
37080,333909,,113.5,208705,SC,1412,CE,SC
37081,345916,,113.5,208709,OC,4927,AD,OC
37082,487963,,113.5,208711,SC,2611,EC,SC
37083,247318,,113.5,208713,MBC,1452,AD,MBC
37084,350877,,113.5,208714,SCA,2715,CI,SCA
37085,415024,,113.5,208718,SC,1423,SC,OC
37086,488367,,113.5,208720,SC,2617,AM,SC
37087,476222,,113.5,208721,SC,2617,CE,SC
37088,262361,,113.5,208722,BC,5832,EE,BC
37089,291901,,113.5,208723,BCM,2642,EE,BCM
37090,296283,,113.5,208724,SC,2623,AD,SC
37091,407040,,113.5,208732,SCA,2723,EC,SC
37092,488022,,113.5,208737,SC,2651,CE,SC
37093,404525,,113.5,208738,BC,2717,CS,BC
37094,475124,,113.5,208742,BC,2610,EC,BC
37095,488238,,113.5,208745,MBC,2749,BM,MBC
37096,389733,,113.5,208750,BC,2360,CS,BC
37097,458637,,113.5,208751,BC,2707,RM,BC
37098,438679,,113.5,208752,MBC,3011,XM,MBC
37099,379980,,113.5,208754,SC,2636,ME,SC
37100,495144,,113.5,208755,BC,2744,CE,BC
37101,240270,,113.5,208756,SC,1115,ME,OC
37102,309329,,113.5,208757,SC,4024,CE,SC
37103,324410,,113.5,208758,BC,2360,EC,BC
37104,442737,,113.5,208759,BCM,2367,CS,BCM
37105,242300,,113.5,208760,BCM,2753,CS,BCM
37106,235464,,113.5,208765,BC,1452,CS,BC
37107,344565,,113.5,208766,SC,2727,ME,SC
37108,376591,,113.5,208767,BC,4993,AD,BC
37109,279021,,113.5,208770,BC,4966,ME,BC
37110,380602,,113.5,208775,MBC,4949,ME,OC
37111,372565,,113.5,208776,BC,2647,ME,OC
37112,258008,,113.5,208777,SC,2726,EE,SC
37113,424068,,113.5,208778,SC,2354,AD,SC
37114,390815,,113.5,208779,MBC,1218,BM,MBC
37115,472298,,113.5,208781,BC,1333,AD,OC
37116,419141,,113.5,208783,SC,1519,CS,SC
37117,334411,,113.5,208786,MBC,3825,IT,MBC
37118,264393,,113.5,208787,BC,2636,CS,BC
37119,459124,,113.5,208788,BC,2628,BM,BC
37120,232026,,113.5,208790,SC,1110,BT,SC
37121,371016,,113.5,208796,MBC,2640,CS,OC
37122,387092,,113.5,208800,MBC,2347,EE,OC
37123,314426,,113.5,208806,SC,2611,CS,SC
37124,378405,,113.5,208807,BC,5935,ME,OC
37125,438398,,113.5,208809,MBC,2651,ME,MBC
37126,238860,,113.5,208811,SC,2601,EC,SC
37127,207018,,113.5,208812,MBC,1127,IT,MBC
37128,266121,,113.5,208813,SC,1126,SC,SC
37129,499516,,113.5,208814,MBC,1319,AD,MBC
37130,361115,,113.5,208816,BC,1303,BT,BC
37131,442659,,113.5,208819,SC,1301,EA,SC
37132,484867,,113.5,208823,MBC,2683,EE,OC
37133,344712,,113.5,208829,MBC,2715,AG,MBC
37134,488311,,113.5,208830,SC,2737,EC,SC
37135,370818,,113.5,208833,MBC,1238,BM,MBC
37136,500343,,113.5,208834,SC,2345,IT,SC
37137,419623,,113.5,208838,BC,2327,AD,BC
37138,473563,,113.5,208839,SC,2625,AG,SC
37139,491530,,113.5,208840,MBC,1434,AE,OC
37140,297457,,113.5,208843,BC,4978,CS,BC
37141,448586,,113.5,208844,SC,1401,CE,OC
37142,465430,,113.5,208846,BC,2762,ME,BC
37143,501050,,113.5,208848,MBC,2338,IT,MBC
37144,405941,,113.5,208849,SC,2755,CE,SC
37145,378894,,113.5,208850,MBC,3782,EC,MBC
37146,351983,,113.5,208852,MBC,2610,AD,MBC
37147,346833,,113.5,208855,MBC,1518,CS,MBC
37148,482897,,113.5,208857,MBC,3846,EC,MBC
37149,388484,,113.5,208858,BC,2707,RM,BC
37150,453202,,113.5,208859,MBC,2625,CH,MBC
37151,337066,,113.5,208861,SC,3908,CS,SC
37152,411889,,113.5,208864,SC,4966,CS,SC
37153,314811,,113.5,208865,SCA,3825,AD,SCA
37154,422486,,113.5,208867,SC,2621,ME,SC
37155,481010,,113.5,208870,BC,2636,EC,BC
37156,314014,,113.5,208872,BC,2705,IT,OC
37157,200499,,113.5,208873,BC,1411,IT,BC
37158,369110,,113.5,208875,SC,2601,SC,SC
37159,226200,,113.5,208876,SCA,1505,CS,SCA
37160,397682,,113.5,208877,SC,2302,AD,SC
37161,469734,,113.5,208882,BC,3806,BM,BC
37162,260777,,113.5,208883,MBC,5703,AG,OC
37163,319760,,113.5,208884,MBC,1452,AD,MBC
37164,469870,,113.5,208885,BC,2648,AU,OC
37165,476821,,113.5,208887,MBC,1137,ME,MBC
37166,217740,,113.5,208891,SC,2607,EE,SC
37167,318634,,113.5,208900,BC,2716,AG,BC
37168,353670,,113.5,208901,MBC,2347,IT,MBC
37169,484595,,113.5,208902,BC,1222,CS,OC
37170,429221,,113.5,208904,MBC,2634,AE,MBC
37171,340231,,113.5,208905,SC,2612,EC,SC
37172,420359,,113.5,208909,BC,2634,BM,BC
37173,488836,,113.5,208910,BC,2652,IT,BC
37174,352244,,113.5,208913,BC,2627,EC,BC
37175,475590,,113.5,208914,BC,1325,ME,BC
37176,441094,,113.5,208920,SC,5532,EE,OC
37177,437449,,113.5,208922,ST,3826,AD,ST
37178,332927,,113.5,208923,SCA,2747,BM,SC
37179,489034,,113.5,208924,MBC,3846,EE,OC
37180,378012,,113.5,208925,BC,4670,AG,BC
37181,356782,,113.5,208926,BC,4994,AD,BC
37182,396183,,113.5,208928,SC,1228,CS,SC
37183,481087,,113.5,208929,BC,2732,CS,BC
37184,366419,,113.5,208930,MBC,1322,CI,MBC
37185,345597,,113.5,208931,SCA,1113,CS,SCA
37186,333395,,113.5,208933,MBC,5545,AD,MBC
37187,498556,,113.5,208937,MBC,1218,EC,MBC
37188,343769,,113.5,208938,BC,2601,ME,BC
37189,486041,,113.5,208939,MBC,2347,ME,OC
37190,295744,,113.5,208940,MBC,2610,EC,MBC
37191,389523,,113.5,208946,BC,4927,CS,OC
37192,298999,,113.5,208947,SC,2618,BM,SC
37193,346851,,113.5,208953,BC,4969,AD,BC
37194,406901,,113.5,208957,SC,1322,BM,OC
37195,339902,,113.5,208958,SCA,1317,AL,SCA
37196,224266,,113.5,208960,MBC,5911,CS,OC
37197,244643,,113.5,208961,SCA,1523,AM,SCA
37198,457905,,113.5,208966,SC,1431,ME,SC
37199,488569,,113.5,208967,SC,1525,EC,OC
37200,387352,,113.5,208968,SC,1207,AM,SC
37201,468878,,113.5,208973,SC,1123,IT,SC
37202,397716,,113.5,208979,SC,5703,IT,SC
37203,448173,,113.5,208987,BC,4999,AD,BC
37204,385774,,113.5,208990,SC,2747,BM,SC
37205,424212,,113.5,208992,SC,3831,EC,OC
37206,453145,,113.5,208993,BCM,2621,CH,BCM
37207,287604,,113.5,208994,SC,2636,CS,SC
37208,376979,,113.5,208995,BC,2716,EE,BC
37209,317926,,113.5,208997,SCA,2332,AD,OC
37210,264136,,113.5,208999,SC,3810,CS,SC
37211,436227,,113.5,209001,BC,4953,EE,OC
37212,298179,,113.5,209005,BC,4938,AD,OC
37213,433631,,113.5,209009,MBC,2621,ME,MBC
37214,410420,,113.5,209010,BCM,2636,EC,BCM
37215,267021,,113.5,209012,MBC,3844,EC,MBC
37216,293965,,113.5,209013,SCA,2302,EC,SCA
37217,294757,,113.5,209015,BC,4999,AD,BC
37218,411473,,113.5,209022,MBC,3760,ME,MBC
37219,408702,,113.5,209025,SC,4989,CS,SC
37220,478043,,113.5,209026,BC,2636,EE,BC
37221,324371,,113.5,209027,MBC,2748,AD,MBC
37222,375155,,113.5,209034,SC,2609,MZ,OC
37223,266944,,113.5,209035,BC,4949,EE,OC
37224,337613,,113.5,209038,BC,2601,BT,BC
37225,458245,,113.5,209039,SC,2745,EE,SC
37226,469510,,113.5,209043,SC,1106,EI,SC
37227,327566,,113.5,209044,BCM,3461,AD,OC
37228,491140,,113.5,209045,OC,2749,AG,OC
37229,382263,,113.5,209046,MBC,3831,EC,OC
37230,346800,,113.5,209050,BC,2747,BT,BC
37231,466475,,113.5,209057,MBC,2341,AD,OC
37232,212208,,113.5,209058,SC,1140,ME,SC
37233,447310,,113.5,209059,BC,4975,EE,OC
37234,423253,,113.5,209061,BC,1523,IT,BC
37235,478652,,113.5,209062,BC,4933,AD,OC
37236,479473,,113.5,209069,SCA,2715,AG,SC
37237,377980,,113.5,209071,SC,5913,CS,SC
37238,493428,,113.5,209073,BC,2620,BT,BC
37239,210178,,113.5,209076,BCM,5913,CS,BCM
37240,278698,,113.5,209077,BC,4980,EE,BC
37241,219561,,113.5,209078,BC,1106,CS,BC
37242,411722,,113.5,209080,BC,4024,XM,BC
37243,391384,,113.5,209082,BC,4946,CS,BC
37244,366759,,113.5,209083,BCM,5865,ME,BCM
37245,473317,,113.5,209088,SC,2707,CS,SC
37246,374794,,113.5,209089,BC,4993,EC,BC
37247,445398,,113.5,209090,BC,4978,SC,OC
37248,360223,,113.5,209091,SC,3805,CS,SC
37249,489715,,113.5,209092,BC,3926,IT,OC
37250,374468,,113.5,209094,BCM,2707,CI,BCM
37251,375666,,113.5,209095,BC,4934,AD,BC
37252,497757,,113.5,209096,BC,4864,EE,BC
37253,486005,,113.5,209097,SC,1423,EC,SC
37254,495334,,113.5,209099,MBC,2346,IT,OC
37255,367702,,113.5,209104,BCM,5546,AM,OC
37256,486492,,113.5,209106,MBC,5930,EC,OC
37257,290164,,113.5,209107,MBC,5832,IT,MBC
37258,333334,,113.5,209111,SC,1127,AD,SC
37259,479983,,113.5,209112,BC,1519,CS,BC
37260,469894,,113.5,209114,BCM,2642,BM,BCM
37261,499891,,113.5,209115,ST,2735,EC,ST
37262,344452,,113.5,209116,MBC,2639,ME,MBC
37263,292764,,113.5,209117,MBC,1106,ME,MBC
37264,398185,,113.5,209118,MBC,2346,ME,OC
37265,500079,,113.5,209121,MBC,1519,CS,MBC
37266,331811,,113.5,209122,MBC,1430,CS,MBC
37267,489829,,113.5,209124,SC,2327,ME,OC
37268,432416,,113.5,209127,BC,2643,CS,BC
37269,232823,,113.5,209128,SC,1203,CS,SC
37270,481219,,113.5,209130,SC,2338,AD,SC
37271,367905,,113.5,209133,SC,1430,EC,SC
37272,465813,,113.5,209134,BC,3461,AD,BC
37273,317380,,113.5,209137,SCA,2620,CE,SC
37274,304624,,113.5,209139,SC,1303,BT,SC
37275,430050,,113.5,209140,BC,2747,AD,BC
37276,458919,,113.5,209142,SC,2762,CS,SC
37277,485626,,113.5,209145,ST,2711,EI,ST
37278,431272,,113.5,209146,BC,4971,ME,BC
37279,359901,,113.5,209150,BC,2632,EE,BC
37280,485019,,113.5,209151,MBC,2611,FD,MBC
37281,437900,,113.5,209154,BC,5915,EE,BC
37282,331892,,113.5,209157,BC,2327,AD,BC
37283,351043,,113.5,209159,SC,5536,EC,SC
37284,336476,,113.5,209162,MBC,1504,CE,MBC
37285,265803,,113.5,209163,MBC,3821,CS,MBC
37286,365905,,113.5,209166,SC,2651,IT,SC
37287,385399,,113.5,209167,BC,3833,IT,BC
37288,234861,,113.5,209171,BC,5913,FT,OC
37289,225107,,113.5,209172,MBC,5915,AD,MBC
37290,487057,,113.5,209176,SCA,2627,EC,SCA
37291,409627,,113.5,209177,BC,4966,EE,BC
37292,384098,,113.5,209178,MBC,4672,AD,MBC
37293,454363,,113.5,209184,BC,1243,SC,OC
37294,350525,,113.5,209187,SC,1106,IT,SC
37295,485009,,113.5,209189,SC,4934,BM,SC
37296,238948,,113.5,209192,MBC,4928,CS,MBC
37297,376393,,113.5,209193,MBC,2624,PH,MBC
37298,359279,,113.5,209195,SC,4955,IT,SC
37299,320710,,113.5,209197,SC,3841,CS,SC
37300,436936,,113.5,209199,BC,2609,AE,BC
37301,233400,,113.5,209200,SCA,5703,AD,SC
37302,235770,,113.5,209202,BCM,1228,IT,OC
37303,478684,,113.5,209205,SC,2610,EE,SC
37304,290831,,113.5,209206,SCA,4680,ME,SCA
37305,308091,,113.5,209207,SC,2763,CE,SC
37306,431561,,113.5,209208,BCM,4980,AD,BCM
37307,459533,,113.5,209209,SCA,2625,BM,SC
37308,395481,,113.5,209210,SCA,2625,BM,SC
37309,479623,,113.5,209212,BC,3760,AD,BC
37310,228411,,113.5,209214,MBC,2646,CS,MBC
37311,440526,,113.5,209215,SC,2749,IT,SC
37312,487660,,113.5,209217,BC,4954,ME,BC
37313,284247,,113.5,209218,SC,2617,SC,SC
37314,496303,,113.5,209220,SC,4934,EC,OC
37315,497265,,113.5,209222,SC,4992,AM,SC
37316,474109,,113.5,209223,MBC,1207,BM,MBC
37317,315025,,113.5,209224,SC,2642,ME,SC
37318,294445,,113.5,209225,SC,3760,EC,SC
37319,336390,,113.5,209226,MBC,3846,CB,OC
37320,478753,,113.5,209227,SC,2650,EC,SC
37321,467852,,113.5,209230,BC,2767,BM,OC
37322,228969,,113.5,209238,SC,2357,AD,SC
37323,328056,,113.5,209240,BCM,2641,AD,OC
37324,251468,,113.5,209242,MBC,2707,BM,MBC
37325,409828,,113.5,209244,MBC,5988,EC,MBC
37326,312921,,113.5,209246,SC,3849,EC,OC
37327,490076,,113.5,209248,MBC,2347,CS,MBC
37328,278181,,113.5,209257,BC,2639,IT,BC
37329,437944,,113.5,209260,SC,3905,AD,SC
37330,252586,,113.5,209262,SC,2613,AD,SC
37331,275897,,113.5,209264,MBC,3918,EC,MBC
37332,369474,,113.5,209265,BC,2632,ME,OC
37333,468680,,113.5,209266,SC,3857,AM,OC
37334,431835,,113.5,209267,SC,2621,IT,SC
37335,409318,,113.5,209268,MBC,1517,ME,OC
37336,447601,,113.5,209270,BC,4965,BM,BC
37337,446642,,113.5,209271,BC,4669,IT,OC
37338,335352,,113.5,209275,MBC,1401,EC,MBC
37339,473201,,113.5,209278,BC,3461,AD,BC
37340,438717,,113.5,209279,MBC,1423,SC,OC
37341,225461,,113.5,209280,BC,1238,AD,BC
37342,497030,,113.5,209284,SC,4975,CS,SC
37343,473921,,113.5,209285,SC,1520,AM,SC
37344,485532,,113.5,209287,BC,5902,CS,BC
37345,467962,,113.5,209289,BCM,2601,SC,BCM
37346,235592,,113.5,209297,ST,3826,ME,ST
37347,430837,,113.5,209301,BC,3833,ME,OC
37348,252746,,113.5,209303,OC,2632,ME,OC
37349,379871,,113.5,209306,BC,1303,IT,BC
37350,309739,,113.5,209310,BC,2744,ME,BC
37351,464868,,113.5,209317,MBC,2770,ME,MBC
37352,209963,,113.5,209320,BC,1106,AM,BC
37353,494819,,113.5,209325,BC,2632,CS,BC
37354,480919,,113.5,209327,BC,1137,CE,BC
37355,492395,,113.5,209329,MBC,2341,EC,OC
37356,317566,,113.5,209330,SC,2360,MZ,SC
37357,354312,,113.5,209332,SC,2349,FD,SC
37358,478202,,113.5,209334,MBC,1430,EC,MBC
37359,468270,,113.5,209336,MBC,1518,IT,MBC
37360,332878,,113.5,209342,BC,5,MM,BC
37361,267862,,113.5,209343,BC,5930,CS,BC
37362,387509,,113.5,209344,MBC,1434,EC,OC
37363,276529,,113.5,209345,BC,5907,EE,BC
37364,267745,,113.5,209346,SCA,5703,AG,OC
37365,422626,,113.5,209347,SC,1504,AD,SC
37366,409273,,113.5,209349,SCA,4023,CS,SCA
37367,442981,,113.5,209350,SC,3805,CE,SC
37368,422347,,113.5,209351,BC,2327,IT,BC
37369,464820,,113.5,209353,MBC,4669,CS,MBC
37370,343144,,113.5,209354,SC,2620,IT,SC
37371,497992,,113.5,209355,BC,1322,FD,BC
37372,301603,,113.5,209356,SC,5862,AG,OC
37373,487884,,113.5,209362,SC,2648,BM,SC
37374,448149,,113.5,209368,BC,1133,EC,OC
37375,371549,,113.5,209370,SCA,5915,IT,SC
37376,487442,,113.5,209371,SC,2731,BM,SC
37377,269489,,113.5,209373,BC,2747,AM,BC
37378,454425,,113.5,209374,BC,4966,ME,BC
37379,408165,,113.5,209375,OC,4949,ME,OC
37380,368359,,113.5,209376,SC,2708,ME,SC
37381,217135,,113.5,209382,SC,1115,EC,SC
37382,312025,,113.5,209384,BC,2777,AD,BC
37383,393458,,113.5,209386,MBC,2610,EE,MBC
37384,331690,,113.5,209388,BC,3825,ME,OC
37385,445630,,113.5,209395,BC,2646,ME,OC
37386,222443,,113.5,209396,SC,2601,AD,SC
37387,438068,,113.5,209403,MBC,2650,EC,MBC
37388,424490,,113.5,209406,MBC,2621,CE,MBC
37389,363583,,113.5,209411,SC,2638,IT,OC
37390,416271,,113.5,209414,BC,4981,EE,BC
37391,426444,,113.5,209415,MBC,1449,IT,MBC
37392,465316,,113.5,209416,BC,2732,IT,BC
37393,484865,,113.5,209421,MBC,2643,EE,OC
37394,399747,,113.5,209422,SC,3807,EE,SC
37395,217030,,113.5,209429,SC,2727,ME,SC
37396,386699,,113.5,209434,SC,4994,CE,OC
37397,436109,,113.5,209435,BC,2610,AD,BC
37398,383909,,113.5,209436,BC,3806,CE,BC
37399,207713,,113.5,209442,MBC,1202,EE,MBC
37400,458831,,113.5,209447,MBC,2643,EE,MBC
37401,439272,,113.5,209449,BC,4981,EE,BC
37402,378025,,113.5,209451,BC,2643,EC,BC
37403,476477,,113.5,209453,SC,2634,EC,SC
37404,287066,,113.5,209454,MBC,2611,CE,MBC
37405,348882,,113.5,209455,BC,2638,CS,BC
37406,296254,,113.5,209458,BCM,4999,ME,OC
37407,280487,,113.5,209461,BC,4965,BM,BC
